timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623905793687,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,1
1623905793695,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905793697,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905793705,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905793699,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905793704,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,1
1623905793694,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,0
1623905793710,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793710,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793714,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793702,27,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,27,0,1
1623905793719,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905793705,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,1
1623905793722,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905793716,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,1
1623905793721,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905793729,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905793724,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905793726,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905793733,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905793732,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905793728,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,1
1623905793738,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905793737,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905793741,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905793742,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,0
1623905793716,44,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,44,0,1
1623905793744,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905793746,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905793738,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,0
1623905793756,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905793754,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,1
1623905793753,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793763,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905793760,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793752,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,0
1623905793760,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905793749,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,0
1623905793761,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905793770,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,0
1623905793774,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,9,0,0
1623905793776,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,1
1623905793764,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,0
1623905793775,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793768,25,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,24,0,0
1623905793780,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793774,21,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,21,0,0
1623905793780,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905793767,31,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,31,0,1
1623905793791,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,0
1623905793786,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793783,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905793786,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905793793,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,12,0,0
1623905793794,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905793799,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,1
1623905793798,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905793777,36,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,36,0,0
1623905793800,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905793796,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905793802,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793804,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793808,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793805,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905793810,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793795,33,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,33,0,0
1623905793816,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,1
1623905793818,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905793815,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905793813,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905793825,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,0
1623905793823,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905793811,27,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,27,0,0
1623905793821,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905793830,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,0
1623905793826,97,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,97,0,0
1623905793829,101,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,100,0,1
1623905793838,103,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,103,0,1
1623905793829,113,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,113,0,1
1623905793836,109,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,109,0,0
1623905793832,115,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,115,0,1
1623905793838,117,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,117,0,0
1623905793828,129,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,129,0,1
1623905793842,126,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,125,0,0
1623905793942,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,1
1623905793840,130,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,130,0,0
1623905793955,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905793957,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905793923,50,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,50,0,1
1623905793945,29,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,29,0,1
1623905793947,31,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,31,0,1
1623905793968,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,0
1623905793970,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,13,0,1
1623905793942,43,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,43,0,0
1623905793970,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905793930,56,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,56,0,1
1623905793972,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905793975,14,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905793973,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,1
1623905793971,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905793981,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,1
1623905793978,21,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,21,0,0
1623905793983,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905793985,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905793986,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905793986,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905793989,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,1
1623905793989,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905793996,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,24,0,0
1623905793991,31,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,31,0,0
1623905793988,35,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,35,0,0
1623905794006,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,1
1623905794005,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905793999,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,0
1623905794007,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905794003,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,0
1623905794004,33,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,33,0,0
1623905794020,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905794004,36,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,36,0,0
1623905794022,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905794026,21,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,21,0,0
1623905794026,21,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,21,0,0
1623905794027,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905794024,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,24,0,0
1623905794037,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,11,0,1
1623905794039,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,1
1623905794040,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,0
1623905794047,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905794047,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905794047,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905794024,41,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,41,0,0
1623905794048,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,1
1623905794024,42,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,42,0,0
1623905794060,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,6,0,0
1623905794048,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,1
1623905794065,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,8,0,1
1623905794056,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905794040,36,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,36,0,1
1623905794065,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905794066,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,0
1623905794067,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905794073,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,15,0,1
1623905794066,22,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,22,0,0
1623905794065,26,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,26,0,1
1623905794075,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905794065,29,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,29,0,1
1623905794065,29,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,29,0,1
1623905794076,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905794085,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,1
1623905794081,18,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,18,0,1
1623905794095,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,10,0,1
1623905794094,17,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,17,0,0
1623905794094,19,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,19,0,0
1623905794091,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,24,0,0
1623905794088,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,1
1623905794092,24,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,24,0,0
1623905794100,16,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,16,0,0
1623905794095,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,1
1623905794088,31,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,31,0,1
1623905794118,15,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,14,0,0
1623905794080,53,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,52,0,1
1623905794105,28,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,28,0,1
1623905794115,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905794114,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,0
1623905794116,23,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,23,0,1
1623905794119,20,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,20,0,1
1623905794111,29,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13700,181,10,10,http://localhost:35000/album/index.html,29,0,1
